فارسی,پروا,ملاحظه، فرصت و زمان پرداختن به کاری ، فراغت و آسایش، توجه,girl,parvā
فارسی,پروانه,حشره ای با بدن کشیده و باریک و بالهای پهن پوشیده از پولکهای رنگارنگ,girl,parvāne
اوستایی-پهلوی,پروشات,بسیار شاد ، نام همسر داریوش دوم پادشاه هخامنشی,girl,porušāt
اوستایی-پهلوی,پرویز,از شخصیتهای شاهنامه، نام خسرو دوم پادشاه ساسانی,boy,parviz
فارسی,پروین,دسته ای از شش ستاره درخشان در صورت فلکی ثور، ثریا,girl,parvin
فارسی,پری,در فرهنگ عوام، موجودی بسیار زیبا، نیکوکار، و نامرئی که گاه خود را نشان می دهد و با جمالش انسان را فریفته خود می کند,girl,pari
فارسی,پریا,زیبا چون پری,girl,pariyā
فارسی,پریان,پری ها,girl,pariyān
فارسی,پریسا,زیبا چون پری,girl,parisā
فارسی,پریسان,مانند پری ، دختری که مثل پری زیبا است ، بانویی زیبا چون پری,girl,parisān
فارسی,پریوش,زیبا چون پری,girl,parivāš
کردی,پژال,جوانه نازک ، شاخه های تازه روییده و ریز درختان,girl,pežāl
فارسی,پژمان,دلتنگ، غمگین,boy,pežmān
فارسی,پژواک,صدایی که حاصل تکرارا صدا پس از برخورد به مانع وبازتاب آن است,boygirl,pežvāk
فارسی,پشوتن,از شخصیتهای شاهنامه، نام پسر گشتاسپ و کتایون و بردار اسفندیار,boy,pašutan
فارسی,پگاه,سپیده دم، صبح زود,girl,pegāh
فارسی,پوپک,پرنده ای که تاجی از پر بر سر دارد، هدهد,girl,pupak
فارسی,پوران,پوران دخت,girl,purān
فارسی,پوربه,پسر بهتر,boy,purbe
فارسی,پوریا,نام پهلوان ایرانی معروف به پوریای ولی، نام اصلی وی محمود خوارزمی و متخلص به قتالی بوده است,boy,puriyā
فارسی,پولاد,نام چند تن از شخصیتهای شاهنامه از جمله نام یکی از فرماندهان دلاور ایرانی در زمان کیقباد,boy,pulād
فارسی,پونه,گیاهی معطر از خانواده نعناع,girl,pune
فارسی,پویا,آن که دارای حرکت و پیشروی است,boy,puyā
فارسی,پویان,پویا، پوینده,boy,puyān
فارسی,پیام,الهام، وحی,boy,payām
فارسی,پیروز,فاتح، فرخنده ، خوشحال، شاد ، نام چندتن از شخصیتهای شاهنامه از جمله نام یکی از دلاوران ایرانی در زمان ساسانیان,boy,piruz
فارسی,پیروزان,نام یکی از سرداران یزگرد پادشاه ساسانی,boy,piruzān
فارسی,پیروزه,در اوستا لقب هوشنگ پسر سیامک پادشاه داستانی ایران ، عنوان هر یک از پادشاهان سلسله داستانی,boy,piruze
فارسی,پیمان,عهد، قرار,boy,peymān
فارسی,پیمانه,جام شراب,girl,peymāne
ترکی,پینار,سرچشمه,girl,pinār
فارسی,پیوند,پیوسته بودن دو یا چند کس یا چیز به هم,girl,peivand
فارسی,تابا,تابنده، تابان,boygirl,tābā
فارسی,تابان,روشن، درخشان، ریشه تاباندن,boygirl,tābān
فارسی,تارا,ستاره,girl,tārā
فارسی,تارادخت,مرکب از تارا(ستاره) + دخت( دختر),girl,tārā doxt
عبری,تارخ,نام پدر ابراهیم(ع),boy,tārox
فارسی,تافته,نوعی پارچه ابریشمی,girl,tāfte
فارسی-عربی,تالیا,تلاوت کننده قران مرکب از تالی عربی به معنی تلاوت کننده + الف تانیث فارسی,girl,tāliyā
آشوری,تامارا,نام حاکم گرجستان و دختر گیورکی سوم,girl,tāmārā
ترکی,تامیلا,بخشنده,girl,tāmilā
ترکی,تانسو,تمیزی ، پاکی ، زیبایی ، زلالی چشمه ، شبنم صبحگاهی,girl,tānsu
کردی,تانیا,تالار - تهنیا - دختر تنها,girl,tāniyā
ترکی,تایماز,خطاناپذیر,boy,tāymāz
عربی,تبسم,خنده بدون صدا، لبخند,girl,tabassom
عربی,تحفه,شخص یا چیز بسیار ارزشمند، هدیه,girl,tohfe
عربی,تراب,خاک,boy,torāb
فارسی,ترانه,سخن معمولاً موزون که با موسیقی خوانده می شود، آواز,girl,tarāne
ترکی,ترخان,در دوره مغول آن که خان به او امتیازات ویژه ای مانند معافیت از مالیات می داده است,boy,tarxān
ترکی,ترلان,پرنده ای از خانواده باز شکاری,girl,tarlān
فارسی,ترمه,نوعی پارچه با نقشهای بته جقه یا اسلیمی,girl,terme
فارسی,ترنج,میوه ای از خانواده مرکبات که از مرکبات دیگر درشت تر است,girl,tora(o)nj
عربی,ترنم,زمزمه کردن یک نغمه ، آواز، نغمه,girl,tarannom
عربی,تسنیم,نام چشمه ای در بهشت,girl,tasnim
عربی,تقی,پرهیزکار، لقب امام نهم شیعیان ، نام صدر اعظم ناصرالدین شاه مشهور به امیرکبیر,boy,taqi
لاتین-انگلیسی,تلما,امید و آرزو,girl,telmā
عربی,تمنا,آرزو,girl,tamannā
عربی,تمیم,دارای خلقت تمام,boy,tamim
فارسی,تناز,نام مادر لهراسب پادشاه کیانی و دختر آرش,girl,tannāz
فارسی,تندیس,مجسمه,girl,tandis
فارسی,تهماسب,طهماسب,boy,tahmāsb
فارسی,تهمتن,دارنده تن نیرومند ، لقب رستم پهلوان شاهنامه,boy,tah(a)m tan
فارسی,تهمورث,تهمورس، نیرومند ، از شخصیتهای شاهنامه، نام پسر هوشنگ پادشاه پیشدادی، ملقب به دیوبند,boy,tahmures
فارسی,تهمورس,تهمورث، نیرومند ، از شخصیتهای شاهنامه، نام پسر هوشنگ پادشاه پیشدادی، ملقب به دیوبند,boy,tahmures
فارسی,تهمین,پهلوان ، از القاب رستم پهلوان شاهنامه,boy,tahmin
فارسی,تهمینه,نیرومند، دلیر، از شخصیتهای شاهنامه، نام دختر شاه سمنگان همسر رستم پهلوان شاهنامه و مادر سهراب,girl,tahmine
فارسی,توان,قدرت ، توانایی ، تحمل کردن چیزی ، طاقت,boy,tavān
فارسی,توانا,نیرومند، پرقدرت,boy,tavānā
هندی,توتیا,جانوری دریایی با بدنی مدور که در بستر دریا زندگی می کند ، گردی که از آن به عنوان سرمه استفاده می کنند,girl,tutiyā
عربی,توحید,یگانه دانستن خداوند، یکتاپرستی,boy,to(w)hid
ترکی,تورال,جاوید ، همیشه زنده ، پهلوان,boy,turāl
اوستایی-پهلوی,توران,نام سرزمینی منسوب به تور پسر فریدون پادشاه پیشدادی که بر آن سوی رود جیحون یعنی ماوراءالنهر واقع بوده و از طرف مشرق تا دریاچه آرال امتداد داشته است,girl,turān
اوستایی-پهلوی,تورج,نام پسر فریدون پادشاه پیشدادی,boy,turaj
فارسی,تورنگ,قرقاول,boy,turang
فارسی,توس,طوس، از شخصیتهای شاهنامه، نام شاهزاده و پهلوان ایرانی ملقب به زرینه کفش، فرزند نوذر پادشاه پیشدادی,boy,tus
فارسی,توسکا,توسا، درختی بلند و جنگلی که در مناطق مرطوب و کنار آبها می روید,girl,tuskā
آرامی,توفان,طوفان، معرب از آرامی ، جریان هوای بسیار شدید، هیاهو و غوغا,girl,tufān
عربی,توفیق,موفقیت، کامیابی,boy,to(w)fiq
ترکی,توماج,چرمی رنگین و خوش بو,boy,tumāj
فارسی,توکا,پرنده ای از خانواده گنجشک با منقاری باریک وتنی رنگارنگ,girl,tukā
فارسی,تکاور,دونده، تندرو,boy,takāvar
عربی,تکتم,نام چاه زم زم - نام مادر امام رضا(ع) - اصرار در کتمان - پنهان کاری زیادی - بیشتر در امور مربوط به بانوان به کار برده می شود,girl,taktam
ترکی,تکین,تگین، پهلوان، دلاور,boy,takin
لری-فارسی,تیارا,تیه(در گویش لری به معنای چشم)آرا(آراینده )چشم آرا .زیبا,girl,tiyārā
لری,تیام,در گویش لرستان به معنی چشمانم ، بسیار عزیز و دوست داشتنی,boygirl,tiyām
فارسی,تیبا,عشوه ، فریب ، بازیگوشی,girl,tibā
اوستایی-پهلوی,تیدا,دختر خورشید ، زاییده خورشید ، دهتر زیبارو ، مرکب از تی به معنای خورشید و دا به معنای زاییده,girl,tidā
فارسی,تیراژه,رنگین کمان، قوس قزح,girl,tirāže
فارسی,تیران,نام چند تن از پادشاهان سلسله اشکانی,boy,tirān
فارسی,تیرداد,نام چندتن از پادشاهان سلسله اشکانی,boy,tirdād
فارسی,تیساگل,در گویش مازندران مرکب از تیسا( خالص) + گل,girl,tisā gol
عربی,تیما,دشت، بیابان,boygirl,timā
ترکی,تیمور,نام سردار پادشاه بزرگ مغول و مؤسس سلسله تیموریان,boy,teymur
آرامی,تینا,گِل ، هم ریشه با,girl,tinā
فارسی,تیهو,پرنده ای شبیه کبک اما کوچکتر از آن,girl,teyhu , tihu
عربی,ثاقب,روشن، فروزان,boy,sāqeb
عربی,ثامر,میوه دهنده، ثمردهنده,boy,sāmer
عربی,ثریا,پروین(ستاره),girl,sorayyā
عربی,ثمر,ثمره,girl,samar
عربی,ثمره,میوه ، حاصل، نتیجه,girl,samare
عربی,ثمین,گران بها، قیمتی,girl,samin
فارسی-عربی,ثمینا,ثمین(عربی) + ا(فارسی) گران بها، قیمتی,girl,saminā
عربی,ثمینه,گرانبها ، قیمتی ، ارزشمند,girl,samine
عربی,ثنا,ستایش ، دعا ، شکر، سپاس,girl,sanā
فارسی,جابان,نام سردار ایرانی در سده دوم یزدگردی,boy,jābān
عربی,جابر,تسکین دهنده، آرامش بخش، تسلی دهنده ، از نامهای حضرت حق ، نام شیمیدانی معروف و شاگرد امام جعفر صادق(ع),boy,jāber
اوستایی-پهلوی,جاماسب,جاماسپ، از شخصیتهای شاهنامه، نام خردمندی ایرانی، وزیر و راهنمای لهراسپ و گشتاسپ پادشاهان کیانی,boy,jāmāsb
فارسی,جانا,ای جان، ای عزیز,girl,jānā
فارسی,جانان,محبوبف معشوق,girl,jānān
فارسی,جانانه,محبوب، معشوق,girl,jānāne
فارسی,جاندخت,دختری که چون جان عزیز است,girl,jān doxt
فارسی,جانیار,یاری دهنده جان ، نام مورخی از مردم بخارا,boy,jānyār
فارسی,جاهد,کوشا، ساعی,boy,jāhed
فارسی,جاوید,همیشگی، ابدی,boy,jāvid
عربی,جبار,نام یکی از صورتهای فلکی به شکل مردی که با حمایل یا شمشیر ایستاده است و عصایی به دست راست دارد ، دارای سلطه و قدرت,boy,jabbār
عبری,جبریل,جبرئیل،مرد خد ، نام یکی از چهار فرشته مقرب که حامل وحی الهی برای انبیاست,boy,jebril
یونانی,جرجیس,نام یکی از پیامبران بنی اسرائیل,boy,jerjis
عربی,جریر,نام دانشمند معروف و مؤلف تاریخ طبری,boy,jarir
فارسی,جستان,نام پدر مرزبان نخستین پادشاه جستانیان,boy,jastān
عربی,جعفر,جوی بزرگ ، نام امام ششم شیعیان ، نام برادر علی(ع) ملقب به ذوالجناحین و معروف به جعفر طیار,boy,jaefar
عربی,جلال,عظمت، بزرگی، شکوه,boy,jalāl
عربی,جلایر,نام شاعری ایرانی در زمان شاه اسماعیل اول صفوی,boy,jalāyer
عربی,جلوه,حالت دلپذیر در چیزی یا کسی، زیبایی ، نمایان شدن، آشکار کردن,girl,jelve
عربی,جلیل,بلند مرتبه، بزرگوار، از نامهای خداوند,boy,jalil
عربی,جمال,زیبایی,boy,jamāl
فارسی,جمشید,جامشید،از شخصیتهای شاهنامه، نام پسر تهمورث پادشاه پیشدادی و دارای فره ایزدی,boy,jamšid
عربی,جمیله,زیبا، زن زیبا,girl,jamile
عربی,جنان,بهشت,girl,jenān
عربی,جنت,بهشت، باغ,girl,jannat
عربی,جنید,نام عارفی معروف در قرن سوم هجری,boy,jonaid
فارسی,جهان,کیهان، عالم، گیتی ، به صورت پسوند و پیشوند همراه با بعضی نامها می آید و نام جدید می سازد مانند ملک جهان، جهان آفرین,boy,jahān
فارسی,جهاندار,خداوند ، نگهبان جهان، پادشاه,boy,jahāndār
فارسی,جهاندخت,مرکب از جهان( عالم، گیتی) + دخت( دختر),girl,jahān doxt
فارسی,جهانشیر,دلاور در جهان,boy,jahān šir
فارسی,جهانگیر,فتح کننده جهان,boy,jahāngir
عربی,جواد,بخشنده ، از نامهای خدواند ، لقب امام نهم شیعیان,boy,javād
فارسی,جوانشیر,نام پسر خسروپرویز پادشاه ساسانی,boy,javān šir
فارسی,جوانه,اندام نورس، فشرده، و قابل رشدی در گیاه که در انتهای شاخه، کنار دمبرگ وجود دارد، جوان,girl,javāne
عربی,جواهر,جمع جوهر، هر یکی از سنگهای گران بها مانند یاقوت یا زمرد,girl,javāher
فارسی,جویا,جستجو کننده، جوینده,boy,juyā
فارسی,جویان,جوینده ، از شخصیتهای شاهنامه، نام دلاوری مازندرانی در زمان کیکاووس پادشاه کیانی,boy,juyān
فارسی,جیحون,نام رودخانه ای در آسیای میانه,girl,jeyhun
فارسی,چابک,چالاک‎ ‎، زیبا و ظریف ، زیباروی,boy,čābok
ترکی,چاووش,آن که پیشاپیش زائران حرکت می کند و اشعار مذهبی می خواند,boy,čāvuš
فارسی,چمان,آن که یا آنچه با ناز حرکت می کند، خرامان,girl,čamān
فارسی,چمانه,پیاله شراب,girl,čamāne
فارسی,چمن,گروهی از گیاهان علفی پایا و کوتاه ، زمین سبز و خرم,girl,čaman
فارسی,چهرآذر,دارای چهره ای چون آتش,boygirl,čehrāzar
فارسی,چهرزاد,لقب هما؛ دختر بهمن در شاهنامه,girl,čehrzād
فارسی,چهره,صورت,girl,čehre
فارسی,چکامه,شعر به ویژه قصیده,girl,ča(e)kāme
عربی,حاتم,نام مردی بسیار سخاوتمند از قبیله طی,boy,hātam
عربی,حارثه,مؤنث حارث، کشاورز,girl,hārese
عربی,حاصل,نتیجه ، محصول کشاورزی,boygirl,hāsel
عربی,حافظ,نگهبان ، آن که تمام یا بخشی از قرآن را از حفظ کرده است ، لقب شاعر بزرگ قرن هشتم، خواجه شمس الدین محمد شیرازی,boy,hāfez
عربی,حامد,سپاسگزار,boy,hāmed
عربی,حامی,حمایت کننده، پشتیبان,boy,hāmi
عربی,حانی,میش یا گاو وحشی,boygirl,hāni
عربی,حانیه,زنی که پس از مرگ همسرش به او وفادار می ماند و در کنار فرزندش به پرورش او همت می گمارد,girl,hāniye
عربی,حبیب,دوست، یار، معشوق,boy,habib
عربی,حبیب الله,دوست و یار خداوند,boy,habibollāh
عربی,حبیبه,مؤنث حبیب، معشوقه,girl,habibe
عربی,حجت,دلیل، برهان,boy,hojjat
عربی,حدیث,سخنی که از پیامبر(ص) یا بزرگان دین نقل می کنند ، داستان، سرگذشت، سخن,girl,hadis
عربی,حدیثه,نو، جدید,girl,hadise
عربی,حدیقه,باغ,girl,hadiqe
عربی,حرمت,احترام,girl,hormat
عربی,حره,زن آزاده ، لقب زنان اشرافی، خاتون ، نام خواهر محمود غزنوی,girl,horre
عربی,حسام,شمشیر تیز و برنده,boy,hesām
عربی,حسان,زیبارویان، نیکوان,boygirl,hesān
عربی,حسانه,بانوی زیبا روی - دختر نیکو,girl,hesāne
عربی,حسن,نیکو، زیبا ، نام امام دوم شیعیان,boy,hasan
عربی,حسنی,نیک، پسندیده,girl,hosnā
عربی,حسیب,آن که دارای حسب و نسب است، بزرگوار,boy,hasib
عربی,حسین,نیکو، خوب، مصغر حسن ، نام امام سوم شیعیان,boy,hoseyn
عربی,حشمت,بزرگی و احترام ناشی از قدرت وثروت ، شرم، حیا,boygirl,hešmat
عربی,حفصه,اسد ، شیر ، نام یکی از همسران پیامبر اسلام,girl,hafse
عربی,حلما,به ضم ح ، جمع حلیم ، صبوران ، دختران صبور,girl,holmā
عربی-فارسی,حلیا,مرکب از حلی عربی و الف تانیث فارسی ، پیرایه ، زینت وزیور ، خوش آمدن در چشم,girl,halyā
عربی,حلیم,بردبار، شکیبا، از نامهای خداوند,boy,halim
عربی,حلیمه,مؤنث حلیم، بردبار، شکیبا،نام دایه پیامبر(ص),girl,halime
عربی,حلیه,زینت ، زیور ، مجازا خوش صورت ، خوش اندام,girl,helye
عربی,حماسه,کاری افتخارآفرین که از سر شجاعت و دلاوری یا مهارت انجام شده باشد، دلیری، شجاعت,girl,hamāse
عربی,حمام,کبوتر,boy,homām
عربی,حمدالله,آن که شکر و سپاس خدا را می گوید ، نام مورخ و جغرافیدان مشهور قرن هشتم,boy,hamdollāh
عربی,حمراه,حوری لقا,girl,hamrāh
عربی,حمزه,شیر، نام عموی پیامبر(ص),boy,hamze
عربی,حمید,ستوده ، از نامهای خداوند,boy,hamid
عربی,حمیدالدین,ستوده شده در دین,boy,hamidoddin
عربی,حمیده,مؤنث حمید ستوده شده,girl,hamide
عربی,حمیرا,زن سفیدپوست، لقب عایشه همسر پیامبر(ص),girl,homeyirā
عربی,حنا,گیاهی درختی که در مناطق گرمسیری می روید و گلهای سفید و معطر دارد,girl,hanā
عربی,حنیف,درست و پاک، راستین ، خداپرست,boy,hanif
عربی,حنیفه,مؤنث حنیف، درست و پاک، راستین ، خداپرست,girl,hanife
عربی,حنین,اشتیاق، ناله، زاری,boy,hanin
عبری,حوا,حیات ، نام همسر آدم(ع),girl,havā
عربی,حور,زن زیبای بهشتی,girl,hur
فارسی-عربی,حورآسا,حور(عربی) + آسا(فارسی) آن که چون حور زیباست,girl,hur āsā
فارسی-عربی,حورا,زن زیبای بهشتی,girl,ho(w)rā
فارسی-عربی,حوروش,حور(عربی) + وش(فارسی) آن که چون حور زیباست,girl,hurvaš
فارسی-عربی,حوری,حور(عربی) + ی(فارسی)، زن زیبای بهشتی، زن زیبا,girl,huri
عربی,حوریه,زن بهشتی زیبا,girl,huriye
عربی,حکمت,فلسفه به ویژه فلسفه اسلامی ، خردمندی، فرزانگی,boy,hekmat
عربی,حکیم,دانا به علوم مختلف,boy,hakim
عربی,حکیمه,مؤنث حکیم ، دانا به علوم مختلف,girl,hakime
عربی,حیات,حیات ، زندگی,girl,hayāt
عربی,حیدر,شیر، لقب علی(ع),boy,heydar
عربی,حیفا,نام بندری در فلسطین,girl,hayfā
عربی,خاشعه,مؤنث خاشع,girl,xāšeee
عربی,خاطره,اتفاقی که در گذشته افتاده و در ذهن شخص باقی مانده است ، یاد، یادبود,girl,xātere
عربی,خالد,پاینده، جاوید,boy,xāled
عربی,خالده,مؤنث خالد، پاینده، جاوید,girl,xālede
عربی,خالق,به وجود آورنده، پدیدآورنده ، از نامهای خداوند,boy,xāleq
فارسی,خاور,مشرق,girl,xāvar
فارسی,خجسته,مبارک، فرخنده، سعادتمند، خوشبخت,girl,xojaste
عربی,خدیجه,نام همسر پیامبر(ص),girl,xadije
فارسی,خرامان,آن که با ناز و تکبر راه می رود,girl,xa(o)rāmān
فارسی,خردادبه,مرکب از خرداد( نام فرشته نگهبان آب) + به ( بهتر، خوبتر)، نام جد دانشمندی ایرانی در قرن سوم که در علم جغرافیا مهارت داشت,boy,xordād beh
عربی,خزر,فتان - دختر که عشوه هایی زیرکانه می ریزد,girl,xezr
فارسی,خسرو,پادشاه ، نیکنام و دارای آوازه نیکی ، نام چندتن از شخصیتهای شاهنامه از جمله کیخسرو پادشاه کیانی و خسروپرویز پادشاه ساسانی,boy,xosro(w)
فارسی,خسروشاد,پادشاه شاد و خرم,boy,xosro(w)šād
فارسی,خشایار,تغییر یافته خشایارش - مرکب از خشیه به معنای شاه و ارش به معنی مرد دلیر - شاه دلیر نام پسر داریوش پادشاه هخامنشی,boy,xašāyār
عربی,خضر,نام یکی از پیامبران که طبق روایات چون به آب حیات دست یافت و از آن نوشید، عمرجاویدان پیدا کرد,boy,xezr
عربی,خضرا,سبز، سبزه وار، چمن زار,girl,xazrā
عربی,خلیل,دوست یکدل ، لقب ابراهیم(ع),boy,xalil
فارسی,خورشید,کره سوزان، درخشان، و گازی ای که زمین و سایر سیاره های منظومه شمسی حول آن می گردند و نور، گرما، و انرژی منظومه شمسی از آن است ، آفتاب، از شخصیتهای شاهنامه، نام پسر خراد از سرداران ‏خسروپرویز پادشاه ساسانی,girl,xoršid
فارسی,خوروش,تابان و درخشان چون خورشید,girl,xorvaš
فارسی,خوشاب,آبدار و ترو تازه ، جواهر تابان و درخشان,girl,xo(u)šāb
فارسی,خوشه,تعدادی دانه میوه یا گل که به محوری متصل باشند،دسته ای از ستارگان که به نظر می رسد خواص مشترکی دارند، نام ششمین صورت فلکی که به شکل دوشیزه ای که خوشه گندم به دست است,girl,xuše
عربی,خیرالله,نیکی خداوند، خیر الهی,boy,xeyrollāh
عربی,خیرالنسا,بهترین زنان ، لقب فاطمه(ع),girl,xeyronnesā
عربی,خیزران,گیاهی پایا از خانواده گندمیان، ویژه مناطق گرم و مرطوب، با ساقه های بلند و محکم و برگهای دراز، نام مادر امام محمد تقی(ع),girl,xeyzarān
فارسی,داتام,نام یکی از فرماندهان پارسی کاپادوکیه,boy,dātām
فارسی,داتیس,نام یکی از سرداران داریوش پادشاه هخامنشی,boy,dātis
فارسی,دادآفرید,مرکب از داد( عدل) + آفرید( آفریده)، خداوند، نام یکی از سرودهای موسیقی,boygirl,dād āfarid
فارسی,دادآفرین,آفریننده داد ، خداوند,boygirl,dād āfarin
فارسی,دادار,خالق، عادل، دادگر,boy,dādār
فارسی-عربی,دادبه,آفریده بهتر، نام پدر ابن مقفع نویسنده نامدار قرن دوم,boy,dād beh
فارسی,دادفر,مرکب از داد( عدل) + فر( شکوه، جلال),boy,dād far
فارسی,دادمهر,داده خورشید ، نام یکی از پادشاهان طبرستان که هم زمان با بنی امیه بوده است,boy,dād mehr
فارسی,دارا,صورت دیگری از داراب و داریوش ، نام پادشاه کیانی در شاهنامه و منظومه نظامی,boy,dārā
فارسی,داراب,از شخصیتهای شاهنامه، نام پسر بهمن پادشاه کیانی و همای چهرزاد,boy,dārāb
فارسی,داریا,دارا، دارنده,boy,dāriyā
فارسی,داریو,نام پادشاهی پیش از ساسانیان,boy,dāryu
فارسی,داریوش,مرکب از دارا + وهو( نیکی ),boy,dāruš
فارسی,دالیا,نام گلی است,girl,dāliā
فارسی,دامون,در گویش مازندران دامنه جنگل,boy,dāmun
فارسی,دامینه,جاری و روان - همچنین به معنای دانش و دانایی نیز آمده است,girl,dāmine
فارسی,دانا,عاقل، خردمند,boy,dānā
فارسی,دانش,مجموعه اطلاعات یا آگاهی هایی که از طریق آموختن، تجربه، یا مطالعه به دست می آید، علم,boy,dāneš
فارسی,دانوش,نام کسی که عذرا معشوقه وامق را فروخت,boy,dānuš
هندی,دانیا,گشنیز ، نوعی سبزی خوردنی از تیره چتریان,girl,dāniyā
عبری,دانیال,خدا حاکم من است‌، نام یکی از چهار پیامبر مذکور در عهد عتیق,boy,dāniyāl
فارسی,داور,آنکه میان دو نفر به عدالت حکم کند ، از نامهای حضرت حق,boy,dāvar
عبری,داوود,محبوب ، نام یکی از پیامبران بنی اسرائیل که به سبب صدای خوب و نواختن بربط شهرت دارد,boy,dāvud
ترکی,دایان,سرافرازی,boy,dāyān
فارسی,دایانا,زیبا و گرانمایه مانند زر سرخ ، همچنین نام دیگر آناهیتا الهه آب,girl,dāyānā
عربی-فارسی,درا,به ضم دال ، منسوب به در ، قیمتی گرانقمیت ، دختر زیبا و ارزشمند,girl,dor®ā
فارسی,درافشان,آنکه مروارید می افشاند ، بخشنده ، دارای فصاحت و زیبایی,girl,dor afšān
فارسی,درخشا,درخشان,girl,de(a)raxšā
فارسی,درخشنده,دارای درخشش، روشن و تابان,girl,de(a)raxšande
فارسی-عربی,دردانه,در(عربی) + دانه(فارسی) بسیار محبوب و عزیز,girl,dor dāne
فارسی-عربی,درسا,در(عربی) + سا(فارسی) مانند در، مانند مروارید,girl,dorsā
ترکی,درنا,پرنده ای بزرگ و وحشی با پاهای بلند و گردن دراز شبیه لک لک که به صورت گروهی پرواز می کند، نام یکی از صورتهای فلکی,girl,dornā
فارسی-عربی,درناز,در(عربی) + ناز(فارسی) مرکب از در( مروارید) + ناز( زیبا، قشنگ),girl,dor nāz
فارسی-عربی,دروار,در(عربی) + وار(فارسی) مانند در، هچون در,girl,dor vār
فارسی,دریا,توده بسیار بزرگی از آب شور که بخش وسیعی از زمین را در بر گرفته و کوچکتر از اقیانوس است,girl,daryā
فارسی,درین,مانند در و گوهر شئ گرانبها و ارزشمند مرکب از در به معنای مروارید و پسوند شباهت,girl,dorin
فارسی,دستان,نامی که سیمرغ بر زال پدر رستم پهلوان شاهنامه نهاده بود,boy,dastān
فارسی,دلارام,دل آرام,girl,delārām
فارسی,دلاور,شجاع,boy,del āvar
فارسی,دلبر,زیبا، جذاب، معشوق,girl,del bar
فارسی,دلپذیر,مطبوع، پسندیده,girl,del pazir
فارسی,دلجو,زیبا و پسندیده، غمخوار، تسلی دهنده دل، معشوق,girl,del ju
فارسی,دلدار,معشوق، محبوب، شجاع، مهربان، با محبت,girl,del dār
فارسی,دلستان,دلربا,girl,delsetān
فارسی,دلشاد,خوشحال، شاد,girl,del šād
فارسی,دلفروز,موجب شادی دل، زیبا و پسندیده,girl,del foruz
فارسی,دلگشا,خوش منظره، با صفا، شادی بخش، فرح بخش،نام باغی زیبا در شیراز,girl,del gošā
فارسی,دلناز,موجب فخر و مباهات دل، زیبا، مطبوع,girl,del nāz
فارسی,دلنواز,آرامش بخش، مهربان و دلسوز، محبوب ومعشوق، نام یکی از گوشه های موسیقی ایرانی,girl,del navāz
فارسی,دلیار,یار دل، مونس جان,girl,del yār
فارسی,دلیر,شجاع,boy,dalir
عبری,دلیله,معشوقه ، نام زنی که سبب گرفتار شدن شمشون شد,girl,dalile
فارسی,دنا,نام قله ای معروف از رشته کوهای زاگرس در استان فارس,girl,denā
عربی,دنیا,جهان,girl,donyā
عربی,دها,زیرکی، هوشمندی,boy,dahā
یونانی,دیانا,در اساطیر رومی الهه ماه، جنگلها، حیوانات، و زنان هنگام وضع حمل، دیانا در معبدش در رم به عنوان الهه باکره مورد احترام بود، او مطابق آرتمیس در اساطیر یونانی است,girl,diyānā
فارسی,دیاکو,دیااکو - بنیانگذار ایران و اولین پادشاه مادها که شهر هگمتانه (همدان) را بنا نهاد و آنرا پایتخت ایران کرد- مشهور است که در عدالت بسیار دقیق بود,boy,diyāko
فارسی,دیبا,نوعی پارچه ابریشمی معمولاً رنگین,girl,dibā
فارسی,دیدار,ملاقات، دیدن، چهره، صورت,girl,didār
کردی,دیلان,نوعی رقص کردی,girl,dilān
عبری,دینا,دینه,girl,dinā
عربی,ذبیح,قربانی ( معمولا در راه خدا),boy,zabih
عربی,ذبیح الله,آن که در راه خداوند قربانی شده است، قربانی خداوند، لقب اسماعیل(ع),boy,zabihollāh
عربی,ذوالفقار,نام شمشیر علی(ع),boy,zolfeqār
عربی,ذکا,خورشید,boy,zakā
عربی,رأفت,مهربانی، نرم خویی,girl,ra’fat
عربی,رئوف,بسیار مهربان ، بخشنده ، با محبت ، از نامهای خداوند مهربان,boy,ra’uf
عربی,رؤیا,رویا، مجموعه ای از تصاویر، افکار، و احساسات که در حالت خواب بطور غیرارادی از ذهن می گذرد ، آنچه واقعیت ندارد و فقط در عالم خیال می یابد,girl,ro’yā
عربی,رابعه,نام دختر اسماعیل بصری از زنان عارف و بسطار مشهور در قرن دوم که از او حکایتها و سخنان زیادی نقل شده است,girl,rābeee
فارسی,راتا,نام فرشته ای است,girl,rātā
عربی,راحل,مهاجر,girl,rāhel
عربی,راحله,مؤنث راحل,girl,rāhele
عبری,راحیل,پاک وبی گناه، معصوم,girl,rāhil
فارسی,راد,جوانمرد ، بخشنده، سخاوتمند ، خردمند، دانا,boy,rād
فارسی,رادبرزین,از شخصیتهای شاهنامه، نام فرمانروای زابلستان در زمان بهرام گور پادشاه ساسانی,boy,rād barzin
فارسی,رادبه,مرکب از راد( بخشنده یا خردمند + به ( خوبتر، بهتر),boy,rād beh
فارسی,رادمان,دارمان،از شخصیتهای شاهنامه، نام یکی از سرداران خسروپرویز پادشاه ساسانی,boy,rādmān
فارسی,رادمهر,مرکب از راد( بخشنده) + مهر( خورشید) ، نام یکی از سرداران داریوش سوم پادشاه هخامنشی,boy,rād mehr
